OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
ORD00539,2025-03-17,CUST1229,West,Table,Furniture,9,9116,82044,Completed,Kavita Nair
ORD00540,2025-11-23,CUST1076,North,Smartphone,Electronics,8,23135,185080,Completed,Neha Gupta
ORD00541,2025-03-29,CUST1898,South,Dumbbells,Sports,10,2210,22100,Completed,Divya Menon
ORD00542,2025-09-19,CUST2083,West,Bookshelf,Furniture,10,6285,62850,Completed,Rohan Desai
ORD00543,2025-03-09,CUST1444,East,Dress,Clothing,9,1927,17343,Cancelled,Ankit Joshi
ORD00544,2025-02-19,CUST1726,South,Jump Rope,Sports,1,335,335,Completed,Lakshmi Rao
ORD00545,2025-02-17,CUST2975,West,Jump Rope,Sports,1,337,337,Cancelled,Kavita Nair
ORD00546,2025-08-09,CUST3138,South,Chair,Furniture,9,5036,45324,Returned,Suresh Babu
ORD00547,2025-07-15,CUST2435,East,Snack Box,Food,5,407,2035,Completed,Rahul Mehta
ORD00548,2025-05-26,CUST3450,South,Table,Furniture,1,8618,8618,Cancelled,Divya Menon
ORD00549,2025-09-25,CUST1482,East,Snack Box,Food,6,400,2400,Completed,Priya Shah
ORD00550,2025-11-30,CUST3397,North,Desk,Furniture,7,9370,65590,Completed,Vijay Kumar
ORD00551,2025-07-23,CUST4092,West,Fruit Basket,Food,9,510,4590,Completed,Kavita Nair
ORD00552,2025-09-05,CUST2039,North,Running Shoes,Sports,7,4335,30345,Cancelled,Vijay Kumar
ORD00553,2025-03-02,CUST4063,West,Snack Box,Food,2,381,762,Completed,Rohan Desai
ORD00554,2025-10-09,CUST3515,East,Shoes,Clothing,1,3303,3303,Cancelled,Priya Shah
ORD00555,2025-11-04,CUST2783,East,Tablet,Electronics,4,17868,71472,Completed,Ankit Joshi
ORD00556,2025-07-16,CUST4812,South,Jump Rope,Sports,5,323,1615,Completed,Lakshmi Rao
ORD00557,2025-11-24,CUST3024,South,Smartphone,Electronics,9,21373,192357,Completed,Divya Menon
ORD00558,2025-09-19,CUST3112,West,Dumbbells,Sports,1,1979,1979,Cancelled,Sneha Patel
ORD00559,2025-02-14,CUST2130,South,Bookshelf,Furniture,7,6279,43953,Completed,Divya Menon
ORD00560,2025-12-27,CUST1281,East,Running Shoes,Sports,9,4515,40635,Completed,Priya Shah
ORD00561,2025-04-26,CUST3483,West,Spice Kit,Food,10,315,3150,Completed,Kavita Nair
ORD00562,2025-02-24,CUST3288,East,Running Shoes,Sports,6,4547,27282,Cancelled,Priya Shah
ORD00563,2025-10-03,CUST4330,North,Spice Kit,Food,10,357,3570,Completed,Neha Gupta
ORD00564,2025-08-23,CUST3791,South,Yoga Mat,Sports,8,1114,8912,Completed,Divya Menon
ORD00565,2025-04-23,CUST3772,West,Bookshelf,Furniture,6,6174,37044,Completed,Rohan Desai
ORD00566,2025-05-08,CUST2176,East,Beverage Set,Food,2,623,1246,Completed,Priya Shah
ORD00567,2025-07-01,CUST1895,North,Jeans,Clothing,8,1301,10408,Completed,Amit Sharma
ORD00568,2025-05-16,CUST1846,West,Jeans,Clothing,10,1186,11860,Cancelled,Sneha Patel
ORD00569,2025-02-10,CUST3768,South,Yoga Mat,Sports,9,1367,12303,Cancelled,Suresh Babu
ORD00570,2025-11-14,CUST2291,South,Running Shoes,Sports,8,3782,30256,Cancelled,Divya Menon
ORD00571,2025-05-24,CUST2629,West,Dumbbells,Sports,1,2062,2062,Completed,Kavita Nair
ORD00572,2025-01-17,CUST3058,North,Snack Box,Food,8,457,3656,Completed,Neha Gupta
ORD00573,2025-06-11,CUST3823,East,Smartphone,Electronics,7,22995,160965,Completed,Ankit Joshi
ORD00574,2025-05-13,CUST1766,North,Jacket,Clothing,8,2849,22792,Completed,Amit Sharma
ORD00575,2025-09-13,CUST2736,West,Beverage Set,Food,6,668,4008,Completed,Sneha Patel
ORD00576,2025-10-20,CUST1537,West,Tablet,Electronics,4,18699,74796,Cancelled,Sneha Patel
ORD00577,2025-03-16,CUST4276,West,Organic Pack,Food,3,804,2412,Completed,Kavita Nair
ORD00578,2025-09-22,CUST3187,North,Beverage Set,Food,5,624,3120,Completed,Neha Gupta
ORD00579,2025-02-20,CUST3828,West,Smartphone,Electronics,5,22420,112100,Completed,Rohan Desai
ORD00580,2025-06-21,CUST2064,North,Desk,Furniture,9,10196,91764,Completed,Amit Sharma
ORD00581,2025-07-30,CUST1496,North,Dumbbells,Sports,10,2087,20870,Completed,Amit Sharma
ORD00582,2025-05-26,CUST2454,North,Cycle Helmet,Sports,8,1683,13464,Completed,Neha Gupta
ORD00583,2025-08-26,CUST3587,West,Jacket,Clothing,7,2644,18508,Completed,Sneha Patel
ORD00584,2025-02-10,CUST1663,North,Jacket,Clothing,6,2658,15948,Completed,Vijay Kumar
ORD00585,2025-11-27,CUST2619,North,Beverage Set,Food,10,618,6180,Completed,Amit Sharma
ORD00586,2025-04-05,CUST4498,East,Jeans,Clothing,5,1362,6810,Completed,Rahul Mehta
ORD00587,2025-04-18,CUST1683,South,Laptop,Electronics,2,62380,124760,Completed,Lakshmi Rao
ORD00588,2025-01-14,CUST4157,South,Yoga Mat,Sports,2,1158,2316,Completed,Divya Menon
ORD00589,2025-07-19,CUST2267,West,Jacket,Clothing,8,2641,21128,Completed,Sneha Patel
ORD00590,2025-01-15,CUST1143,North,Bookshelf,Furniture,8,6862,54896,Completed,Neha Gupta
ORD00591,2025-10-08,CUST2822,West,Dumbbells,Sports,10,2098,20980,Completed,Kavita Nair
ORD00592,2025-10-16,CUST2781,North,Bookshelf,Furniture,9,5740,51660,Completed,Neha Gupta
ORD00593,2025-07-07,CUST2688,North,Jacket,Clothing,1,2250,2250,Cancelled,Amit Sharma
ORD00594,2025-06-26,CUST2174,South,Yoga Mat,Sports,8,1364,10912,Completed,Lakshmi Rao
ORD00595,2025-08-09,CUST4268,North,Dumbbells,Sports,1,2074,2074,Completed,Vijay Kumar
ORD00596,2025-08-12,CUST2616,West,Shoes,Clothing,7,2865,20055,Completed,Kavita Nair
ORD00597,2025-05-03,CUST3116,North,Desk,Furniture,5,9029,45145,Cancelled,Amit Sharma
ORD00598,2025-03-11,CUST2186,East,Fruit Basket,Food,8,484,3872,Completed,Rahul Mehta
ORD00599,2025-06-14,CUST1079,West,Smartwatch,Electronics,1,7571,7571,Completed,Rohan Desai
ORD00600,2025-03-06,CUST3929,South,Smartphone,Electronics,2,20628,41256,Completed,Suresh Babu
ORD00601,2025-08-04,CUST2276,South,Bookshelf,Furniture,1,5895,5895,Cancelled,Lakshmi Rao
ORD00602,2025-01-29,CUST2091,South,Smartwatch,Electronics,8,7563,60504,Returned,Suresh Babu
ORD00603,2025-07-15,CUST4392,East,Smartphone,Electronics,7,24041,168287,Completed,Ankit Joshi
ORD00604,2025-01-18,CUST1815,South,Smartwatch,Electronics,4,8145,32580,Cancelled,Suresh Babu
ORD00605,2025-06-15,CUST1649,East,Jump Rope,Sports,2,288,576,Completed,Rahul Mehta
ORD00606,2025-07-04,CUST4635,East,T-Shirt,Clothing,4,529,2116,Completed,Rahul Mehta
ORD00607,2025-05-22,CUST3394,East,Snack Box,Food,1,456,456,Completed,Ankit Joshi
ORD00608,2025-09-01,CUST3819,West,Chair,Furniture,4,4697,18788,Completed,Kavita Nair
ORD00609,2025-06-23,CUST4812,East,Tablet,Electronics,3,19355,58065,Cancelled,Rahul Mehta
ORD00610,2025-09-07,CUST1953,North,Running Shoes,Sports,8,4333,34664,Completed,Neha Gupta
ORD00611,2025-07-03,CUST3967,West,Chair,Furniture,8,5383,43064,Completed,Kavita Nair
ORD00612,2025-12-23,CUST3007,West,Dumbbells,Sports,9,1973,17757,Cancelled,Rohan Desai
ORD00613,2025-11-03,CUST4745,West,Smartwatch,Electronics,3,8098,24294,Cancelled,Kavita Nair
ORD00614,2025-07-07,CUST2859,East,Cycle Helmet,Sports,3,1681,5043,Completed,Priya Shah
ORD00615,2025-11-14,CUST1978,North,Smartwatch,Electronics,7,7579,53053,Completed,Vijay Kumar
ORD00616,2025-03-20,CUST3511,North,Bookshelf,Furniture,6,5565,33390,Completed,Amit Sharma
ORD00617,2025-01-23,CUST4420,West,T-Shirt,Clothing,4,463,1852,Completed,Sneha Patel
ORD00618,2025-10-20,CUST3628,South,Fruit Basket,Food,10,537,5370,Completed,Suresh Babu
ORD00619,2025-04-24,CUST3481,East,Smartphone,Electronics,8,24906,199248,Cancelled,Priya Shah
ORD00620,2025-11-24,CUST1248,North,Cycle Helmet,Sports,6,1647,9882,Completed,Vijay Kumar
ORD00621,2025-05-17,CUST3166,East,Tablet,Electronics,2,20450,40900,Returned,Rahul Mehta
ORD00622,2025-02-21,CUST3970,West,Cycle Helmet,Sports,4,1422,5688,Cancelled,Kavita Nair
ORD00623,2025-11-17,CUST4880,West,Jump Rope,Sports,7,325,2275,Cancelled,Kavita Nair
ORD00624,2025-07-03,CUST3762,South,Organic Pack,Food,3,878,2634,Completed,Divya Menon
ORD00625,2025-06-22,CUST3693,West,Jump Rope,Sports,8,340,2720,Returned,Kavita Nair
ORD00626,2025-06-16,CUST4460,North,Spice Kit,Food,6,368,2208,Completed,Amit Sharma
ORD00627,2025-07-12,CUST4136,North,Bookshelf,Furniture,8,6839,54712,Completed,Amit Sharma
ORD00628,2025-05-26,CUST3440,East,Dumbbells,Sports,5,1803,9015,Returned,Rahul Mehta
ORD00629,2025-06-11,CUST1088,North,Jump Rope,Sports,9,312,2808,Completed,Amit Sharma
ORD00630,2025-01-20,CUST2885,North,Jeans,Clothing,5,1190,5950,Completed,Amit Sharma
ORD00631,2025-05-12,CUST4322,North,Smartwatch,Electronics,7,8338,58366,Completed,Amit Sharma
ORD00632,2025-06-16,CUST4247,South,Shoes,Clothing,10,3314,33140,Completed,Divya Menon
ORD00633,2025-06-03,CUST1153,South,Laptop,Electronics,6,54284,325704,Cancelled,Suresh Babu
ORD00634,2025-03-03,CUST4562,West,Yoga Mat,Sports,7,1096,7672,Completed,Rohan Desai
ORD00635,2025-10-04,CUST3313,West,Desk,Furniture,4,8444,33776,Cancelled,Rohan Desai
ORD00636,2025-08-17,CUST4083,East,Shoes,Clothing,5,3289,16445,Completed,Priya Shah
ORD00637,2025-02-12,CUST2949,East,Cycle Helmet,Sports,5,1381,6905,Completed,Ankit Joshi
ORD00638,2025-03-08,CUST4121,West,Fruit Basket,Food,4,510,2040,Cancelled,Sneha Patel
ORD00639,2025-10-15,CUST3523,West,T-Shirt,Clothing,5,547,2735,Completed,Kavita Nair
ORD00640,2025-02-15,CUST1460,South,Beverage Set,Food,6,568,3408,Completed,Divya Menon
ORD00641,2025-01-13,CUST4152,North,Jacket,Clothing,10,2763,27630,Cancelled,Vijay Kumar
ORD00642,2025-03-16,CUST2804,East,Jeans,Clothing,6,1126,6756,Cancelled,Rahul Mehta
ORD00643,2025-02-27,CUST4029,East,Dress,Clothing,3,2010,6030,Cancelled,Rahul Mehta
ORD00644,2025-06-25,CUST3841,East,Bookshelf,Furniture,8,5434,43472,Completed,Ankit Joshi
ORD00645,2025-04-19,CUST1834,North,Cycle Helmet,Sports,10,1623,16230,Completed,Vijay Kumar
ORD00646,2025-12-09,CUST1075,South,Jump Rope,Sports,1,289,289,Completed,Lakshmi Rao
ORD00647,2025-12-23,CUST3531,North,Headphones,Electronics,1,3208,3208,Completed,Vijay Kumar
ORD00648,2025-12-04,CUST2475,East,Tablet,Electronics,7,17240,120680,Completed,Ankit Joshi
ORD00649,2025-02-20,CUST4702,North,Fruit Basket,Food,9,461,4149,Completed,Neha Gupta
ORD00650,2025-10-15,CUST4794,East,Smartphone,Electronics,9,21477,193293,Completed,Ankit Joshi
ORD00651,2025-03-22,CUST1075,North,Sofa,Furniture,5,23976,119880,Returned,Vijay Kumar
ORD00652,2025-05-22,CUST4325,East,Bookshelf,Furniture,1,6816,6816,Returned,Rahul Mehta
ORD00653,2025-03-19,CUST2399,South,T-Shirt,Clothing,7,515,3605,Cancelled,Divya Menon
ORD00654,2025-12-18,CUST1931,South,Dress,Clothing,3,1811,5433,Completed,Divya Menon
ORD00655,2025-06-18,CUST2839,West,Jeans,Clothing,10,1242,12420,Cancelled,Sneha Patel
ORD00656,2025-06-08,CUST3820,West,Snack Box,Food,10,451,4510,Completed,Kavita Nair
ORD00657,2025-09-30,CUST4885,East,Jacket,Clothing,3,2704,8112,Cancelled,Priya Shah
ORD00658,2025-07-30,CUST2242,South,Table,Furniture,4,7413,29652,Completed,Divya Menon
ORD00659,2025-11-12,CUST2093,West,Dumbbells,Sports,4,2143,8572,Completed,Kavita Nair
ORD00660,2025-09-02,CUST1549,South,Table,Furniture,7,8182,57274,Completed,Lakshmi Rao
ORD00661,2025-04-26,CUST1132,South,Tablet,Electronics,7,17201,120407,Cancelled,Lakshmi Rao
ORD00662,2025-04-15,CUST1270,West,Fruit Basket,Food,8,535,4280,Cancelled,Sneha Patel
ORD00663,2025-08-07,CUST2658,East,Cycle Helmet,Sports,6,1497,8982,Returned,Ankit Joshi
ORD00664,2025-11-01,CUST3196,East,Yoga Mat,Sports,8,1217,9736,Cancelled,Rahul Mehta
ORD00665,2025-09-23,CUST3203,South,Smartwatch,Electronics,7,8232,57624,Cancelled,Lakshmi Rao
ORD00666,2025-04-08,CUST2192,South,Beverage Set,Food,5,609,3045,Completed,Divya Menon
ORD00667,2025-01-28,CUST3826,West,Spice Kit,Food,2,378,756,Completed,Kavita Nair
ORD00668,2025-12-23,CUST3238,West,Spice Kit,Food,6,354,2124,Completed,Kavita Nair
ORD00669,2025-12-31,CUST4669,West,Organic Pack,Food,5,784,3920,Completed,Kavita Nair
ORD00670,2025-03-25,CUST3942,East,Laptop,Electronics,8,58218,465744,Completed,Ankit Joshi
ORD00671,2025-07-16,CUST3977,West,Fruit Basket,Food,7,455,3185,Completed,Rohan Desai
ORD00672,2025-10-17,CUST4568,West,Jeans,Clothing,3,1310,3930,Completed,Rohan Desai
ORD00673,2025-06-08,CUST3990,South,Table,Furniture,2,8997,17994,Returned,Lakshmi Rao
ORD00674,2025-11-15,CUST4135,North,Headphones,Electronics,8,3898,31184,Completed,Amit Sharma
ORD00675,2025-11-08,CUST4615,South,Jeans,Clothing,10,1277,12770,Completed,Suresh Babu
ORD00676,2025-02-10,CUST3462,East,Dress,Clothing,5,1898,9490,Completed,Rahul Mehta
ORD00677,2025-01-26,CUST1757,West,Tablet,Electronics,1,16854,16854,Completed,Kavita Nair
ORD00678,2025-11-05,CUST2222,North,Laptop,Electronics,2,55233,110466,Completed,Vijay Kumar
ORD00679,2025-05-26,CUST3503,West,Fruit Basket,Food,6,566,3396,Completed,Rohan Desai
ORD00680,2025-06-15,CUST2509,South,Headphones,Electronics,9,3206,28854,Completed,Lakshmi Rao
ORD00681,2025-12-22,CUST4520,North,Desk,Furniture,7,9280,64960,Completed,Vijay Kumar
ORD00682,2025-01-30,CUST1447,East,Fruit Basket,Food,5,503,2515,Cancelled,Priya Shah
ORD00683,2025-09-27,CUST3355,North,Dress,Clothing,10,1843,18430,Completed,Neha Gupta
ORD00684,2025-09-10,CUST4309,West,Dumbbells,Sports,5,2289,11445,Completed,Sneha Patel
ORD00685,2025-08-27,CUST3561,East,Dress,Clothing,7,1806,12642,Completed,Ankit Joshi
ORD00686,2025-11-23,CUST1869,East,Jacket,Clothing,5,2743,13715,Completed,Ankit Joshi
ORD00687,2025-10-09,CUST2326,East,Tablet,Electronics,6,17982,107892,Completed,Rahul Mehta
ORD00688,2025-03-31,CUST1794,North,Bookshelf,Furniture,8,6595,52760,Completed,Neha Gupta
ORD00689,2025-03-21,CUST3569,South,Running Shoes,Sports,8,4383,35064,Completed,Divya Menon
ORD00690,2025-01-29,CUST4420,North,Running Shoes,Sports,9,4135,37215,Completed,Vijay Kumar
ORD00691,2025-06-19,CUST4274,North,Smartphone,Electronics,5,24424,122120,Completed,Neha Gupta
ORD00692,2025-11-17,CUST3188,West,Jump Rope,Sports,7,284,1988,Completed,Rohan Desai
ORD00693,2025-12-28,CUST4513,North,Tablet,Electronics,7,16590,116130,Cancelled,Neha Gupta
ORD00694,2025-08-20,CUST4397,North,Dress,Clothing,5,1698,8490,Completed,Amit Sharma
ORD00695,2025-04-14,CUST4741,East,Fruit Basket,Food,1,549,549,Returned,Rahul Mehta
ORD00696,2025-04-08,CUST2393,South,Running Shoes,Sports,6,3743,22458,Returned,Divya Menon
ORD00697,2025-12-13,CUST1543,West,Headphones,Electronics,7,3774,26418,Completed,Sneha Patel
ORD00698,2025-06-09,CUST4818,East,Yoga Mat,Sports,6,1220,7320,Completed,Ankit Joshi
ORD00699,2025-12-04,CUST4053,North,Smartwatch,Electronics,5,8477,42385,Completed,Amit Sharma
ORD00700,2025-04-09,CUST2173,North,Running Shoes,Sports,8,4271,34168,Completed,Amit Sharma
ORD00701,2025-05-21,CUST1468,East,Jump Rope,Sports,9,277,2493,Completed,Ankit Joshi
ORD00702,2025-06-13,CUST2110,West,Desk,Furniture,4,8485,33940,Completed,Rohan Desai
ORD00703,2025-10-04,CUST2817,East,T-Shirt,Clothing,8,562,4496,Completed,Priya Shah
ORD00704,2025-01-28,CUST1352,South,Snack Box,Food,10,449,4490,Cancelled,Divya Menon
ORD00705,2025-12-25,CUST2826,North,Sofa,Furniture,4,26955,107820,Completed,Vijay Kumar
ORD00706,2025-02-10,CUST4988,South,Dumbbells,Sports,2,2206,4412,Returned,Suresh Babu
ORD00707,2025-02-19,CUST2866,North,Spice Kit,Food,4,397,1588,Completed,Vijay Kumar
ORD00708,2025-05-13,CUST4739,North,Snack Box,Food,6,438,2628,Cancelled,Neha Gupta
ORD00709,2025-09-07,CUST1123,East,Organic Pack,Food,6,815,4890,Cancelled,Priya Shah
ORD00710,2025-06-28,CUST3475,West,Yoga Mat,Sports,7,1325,9275,Cancelled,Rohan Desai
ORD00711,2025-10-12,CUST3660,East,Desk,Furniture,8,9001,72008,Completed,Ankit Joshi
ORD00712,2025-05-05,CUST3244,West,Spice Kit,Food,2,344,688,Cancelled,Kavita Nair
ORD00713,2025-08-09,CUST4212,South,Running Shoes,Sports,9,4294,38646,Completed,Divya Menon
ORD00714,2025-02-09,CUST4028,South,Smartwatch,Electronics,10,8125,81250,Completed,Suresh Babu
ORD00715,2025-04-01,CUST2261,South,Smartwatch,Electronics,2,8571,17142,Completed,Suresh Babu
ORD00716,2025-06-17,CUST3024,East,Smartphone,Electronics,3,24679,74037,Returned,Ankit Joshi
ORD00717,2025-01-01,CUST4100,West,Shoes,Clothing,9,2918,26262,Completed,Rohan Desai
ORD00718,2025-04-11,CUST1842,North,Desk,Furniture,5,10166,50830,Returned,Vijay Kumar
ORD00719,2025-06-26,CUST1365,East,Jump Rope,Sports,7,333,2331,Cancelled,Rahul Mehta
ORD00720,2025-07-09,CUST4690,East,Smartwatch,Electronics,6,7419,44514,Completed,Rahul Mehta
ORD00721,2025-05-01,CUST2768,South,Bookshelf,Furniture,7,5972,41804,Completed,Divya Menon
ORD00722,2025-03-30,CUST2945,West,Dress,Clothing,7,1999,13993,Completed,Rohan Desai
ORD00723,2025-03-20,CUST2181,West,T-Shirt,Clothing,2,531,1062,Completed,Rohan Desai
ORD00724,2025-12-03,CUST2788,West,Smartphone,Electronics,7,24530,171710,Returned,Kavita Nair
ORD00725,2025-11-06,CUST4810,South,Dumbbells,Sports,8,2054,16432,Completed,Suresh Babu
ORD00726,2025-07-16,CUST2455,West,Shoes,Clothing,10,2705,27050,Completed,Kavita Nair
ORD00727,2025-05-02,CUST3916,North,Fruit Basket,Food,10,495,4950,Returned,Vijay Kumar
ORD00728,2025-09-05,CUST3887,North,Smartwatch,Electronics,8,9123,72984,Completed,Vijay Kumar
ORD00729,2025-09-27,CUST4519,North,Fruit Basket,Food,2,515,1030,Completed,Amit Sharma
ORD00730,2025-08-30,CUST3583,East,Jump Rope,Sports,5,315,1575,Returned,Ankit Joshi
ORD00731,2025-01-06,CUST2920,South,Cycle Helmet,Sports,10,1625,16250,Completed,Suresh Babu
ORD00732,2025-05-29,CUST1686,East,Running Shoes,Sports,10,3860,38600,Completed,Ankit Joshi
ORD00733,2025-03-28,CUST3346,East,Desk,Furniture,1,8745,8745,Completed,Ankit Joshi
ORD00734,2025-02-09,CUST4487,North,Table,Furniture,10,7761,77610,Cancelled,Amit Sharma
ORD00735,2025-02-27,CUST3473,West,Dumbbells,Sports,8,1984,15872,Completed,Kavita Nair
ORD00736,2025-05-01,CUST2986,West,Yoga Mat,Sports,6,1375,8250,Returned,Kavita Nair
ORD00737,2025-03-20,CUST4430,South,Spice Kit,Food,4,372,1488,Cancelled,Lakshmi Rao
ORD00738,2025-04-18,CUST3366,North,Tablet,Electronics,2,16436,32872,Completed,Neha Gupta
ORD00739,2025-06-04,CUST2950,West,Spice Kit,Food,8,337,2696,Completed,Rohan Desai
ORD00740,2025-01-07,CUST2182,South,Beverage Set,Food,9,642,5778,Completed,Divya Menon
ORD00741,2025-11-23,CUST2449,South,Running Shoes,Sports,6,3870,23220,Cancelled,Suresh Babu
ORD00742,2025-12-02,CUST3392,South,Snack Box,Food,10,437,4370,Completed,Divya Menon
ORD00743,2025-12-20,CUST1736,North,Yoga Mat,Sports,1,1329,1329,Completed,Amit Sharma
ORD00744,2025-09-26,CUST1425,South,Table,Furniture,5,7703,38515,Completed,Divya Menon
ORD00745,2025-02-17,CUST1232,West,Yoga Mat,Sports,2,1105,2210,Completed,Rohan Desai
ORD00746,2025-12-03,CUST4128,West,Smartphone,Electronics,5,21420,107100,Cancelled,Sneha Patel
ORD00747,2025-11-24,CUST2857,North,Beverage Set,Food,5,564,2820,Completed,Amit Sharma
ORD00748,2025-07-15,CUST2591,North,Tablet,Electronics,5,17000,85000,Completed,Amit Sharma
ORD00749,2025-11-09,CUST2608,West,Organic Pack,Food,3,828,2484,Completed,Kavita Nair
ORD00750,2025-11-26,CUST1435,South,Chair,Furniture,1,4591,4591,Completed,Suresh Babu
ORD00751,2025-08-17,CUST1076,South,T-Shirt,Clothing,1,533,533,Completed,Divya Menon
ORD00752,2025-06-18,CUST4705,South,Yoga Mat,Sports,9,1292,11628,Cancelled,Suresh Babu
ORD00753,2025-08-12,CUST2654,East,Dumbbells,Sports,1,1992,1992,Completed,Priya Shah
ORD00754,2025-03-04,CUST3323,North,Sofa,Furniture,7,22844,159908,Returned,Vijay Kumar
ORD00755,2025-02-16,CUST2496,North,Headphones,Electronics,5,3716,18580,Completed,Amit Sharma
ORD00756,2025-07-16,CUST3706,West,Bookshelf,Furniture,2,6345,12690,Completed,Sneha Patel
ORD00757,2025-11-20,CUST2793,West,T-Shirt,Clothing,4,453,1812,Returned,Sneha Patel
ORD00758,2025-09-08,CUST2592,East,Running Shoes,Sports,8,4133,33064,Cancelled,Priya Shah
ORD00759,2025-01-09,CUST1151,North,Tablet,Electronics,1,18024,18024,Completed,Vijay Kumar
ORD00760,2025-12-08,CUST3142,South,Dumbbells,Sports,10,1916,19160,Completed,Divya Menon
ORD00761,2025-03-14,CUST3002,East,Fruit Basket,Food,1,480,480,Completed,Rahul Mehta
ORD00762,2025-03-30,CUST3591,East,Chair,Furniture,8,5264,42112,Cancelled,Rahul Mehta
ORD00763,2025-02-24,CUST1467,South,Jump Rope,Sports,4,274,1096,Completed,Suresh Babu
ORD00764,2025-12-14,CUST2646,North,Smartwatch,Electronics,9,7474,67266,Cancelled,Amit Sharma
ORD00765,2025-01-24,CUST3429,West,Chair,Furniture,2,4842,9684,Cancelled,Sneha Patel
ORD00766,2025-12-23,CUST2515,West,Snack Box,Food,10,364,3640,Completed,Kavita Nair
ORD00767,2025-11-10,CUST2540,West,Headphones,Electronics,2,3155,6310,Completed,Sneha Patel
ORD00768,2025-12-28,CUST3669,North,Spice Kit,Food,3,333,999,Completed,Vijay Kumar
ORD00769,2025-08-19,CUST2687,West,Dress,Clothing,1,1888,1888,Cancelled,Kavita Nair
ORD00770,2025-02-15,CUST3568,North,Bookshelf,Furniture,1,6236,6236,Completed,Vijay Kumar
ORD00771,2025-02-18,CUST3535,North,Jump Rope,Sports,4,304,1216,Completed,Amit Sharma
ORD00772,2025-05-22,CUST1217,West,Smartphone,Electronics,8,22536,180288,Completed,Sneha Patel
ORD00773,2025-01-28,CUST3641,North,Table,Furniture,7,7702,53914,Completed,Neha Gupta
ORD00774,2025-01-23,CUST1427,East,Dumbbells,Sports,3,2192,6576,Completed,Rahul Mehta
ORD00775,2025-02-06,CUST4666,West,Fruit Basket,Food,10,490,4900,Completed,Kavita Nair
ORD00776,2025-06-16,CUST1942,East,Table,Furniture,2,7674,15348,Completed,Rahul Mehta
ORD00777,2025-07-12,CUST4651,West,Headphones,Electronics,10,3573,35730,Returned,Sneha Patel
ORD00778,2025-04-21,CUST4800,South,Shoes,Clothing,6,2802,16812,Cancelled,Divya Menon
ORD00779,2025-07-03,CUST4995,North,Jacket,Clothing,3,2270,6810,Completed,Neha Gupta
ORD00780,2025-03-11,CUST1455,South,Spice Kit,Food,3,381,1143,Completed,Suresh Babu
ORD00781,2025-11-06,CUST1642,West,Jump Rope,Sports,4,276,1104,Cancelled,Rohan Desai
ORD00782,2025-04-21,CUST3423,South,Beverage Set,Food,1,649,649,Cancelled,Lakshmi Rao
ORD00783,2025-05-07,CUST2340,South,Dumbbells,Sports,10,2273,22730,Returned,Lakshmi Rao
ORD00784,2025-08-02,CUST1181,East,Fruit Basket,Food,1,503,503,Completed,Ankit Joshi
ORD00785,2025-02-20,CUST2853,South,T-Shirt,Clothing,9,544,4896,Cancelled,Suresh Babu
ORD00786,2025-04-22,CUST1543,North,Table,Furniture,2,7231,14462,Completed,Amit Sharma
ORD00787,2025-12-27,CUST2881,East,Spice Kit,Food,3,391,1173,Completed,Priya Shah
ORD00788,2025-11-17,CUST2901,East,Headphones,Electronics,6,3614,21684,Completed,Priya Shah
ORD00789,2025-12-24,CUST4875,West,Smartwatch,Electronics,6,8671,52026,Completed,Kavita Nair
ORD00790,2025-07-06,CUST4637,East,Headphones,Electronics,6,3557,21342,Completed,Priya Shah
ORD00791,2025-03-31,CUST3654,East,Dumbbells,Sports,3,2290,6870,Completed,Rahul Mehta
ORD00792,2025-11-29,CUST2959,West,Jacket,Clothing,6,2811,16866,Completed,Rohan Desai
ORD00793,2025-05-22,CUST1223,East,Sofa,Furniture,8,25538,204304,Completed,Rahul Mehta
ORD00794,2025-08-29,CUST3907,North,Fruit Basket,Food,6,549,3294,Returned,Amit Sharma
ORD00795,2025-04-07,CUST4653,South,Laptop,Electronics,7,61846,432922,Completed,Lakshmi Rao
ORD00796,2025-02-25,CUST1674,North,Smartphone,Electronics,8,20627,165016,Completed,Vijay Kumar
ORD00797,2025-01-12,CUST2200,South,Dumbbells,Sports,8,1973,15784,Completed,Divya Menon
ORD00798,2025-01-11,CUST2194,West,Laptop,Electronics,4,60980,243920,Completed,Rohan Desai
ORD00799,2025-07-30,CUST3370,North,Bookshelf,Furniture,10,6398,63980,Completed,Vijay Kumar
ORD00800,2025-08-16,CUST2875,North,Dumbbells,Sports,5,1885,9425,Completed,Neha Gupta
ORD00801,2025-07-10,CUST4976,North,Smartphone,Electronics,6,21364,128184,Returned,Vijay Kumar
ORD00802,2025-03-24,CUST3915,North,Jeans,Clothing,3,1128,3384,Completed,Neha Gupta
ORD00803,2025-10-22,CUST1518,South,Sofa,Furniture,3,23782,71346,Cancelled,Divya Menon
ORD00804,2025-06-12,CUST2408,West,Bookshelf,Furniture,9,6863,61767,Completed,Sneha Patel
ORD00805,2025-01-13,CUST2657,South,Shoes,Clothing,6,2817,16902,Returned,Divya Menon
ORD00806,2025-09-17,CUST2356,North,Beverage Set,Food,10,640,6400,Cancelled,Vijay Kumar
